13,"08.04.22 05:52:56"
14,"08.04.22 05:53:56"
13,"08.04.22 05:54:56"
11,"08.04.22 05:55:56"
12,"08.04.22 05:56:56"
14,"08.04.22 05:57:56"
11,"08.04.22 05:58:56"
14,"08.04.22 05:59:56"
9,"08.04.22 06:00:56"
8,"08.04.22 06:01:56"
11,"08.04.22 06:02:56"
18,"08.04.22 06:03:56"
18,"08.04.22 06:04:56"
12,"08.04.22 06:05:56"
14,"08.04.22 06:06:56"
15,"08.04.22 06:07:56"
12,"08.04.22 06:08:56"
12,"08.04.22 06:09:56"
17,"08.04.22 06:10:56"
12,"08.04.22 06:11:56"
12,"08.04.22 06:12:56"
11,"08.04.22 06:13:56"
12,"08.04.22 06:14:56"
14,"08.04.22 06:15:56"
16,"08.04.22 06:16:56"
12,"08.04.22 06:17:56"
24,"08.04.22 06:18:56"
15,"08.04.22 06:19:56"
13,"08.04.22 06:20:56"
11,"08.04.22 06:21:56"
12,"08.04.22 06:22:56"
10,"08.04.22 06:23:56"
11,"08.04.22 06:24:56"
12,"08.04.22 06:25:56"
18,"08.04.22 06:26:56"
11,"08.04.22 06:27:56"
10,"08.04.22 06:28:56"
15,"08.04.22 06:29:56"
12,"08.04.22 06:30:56"
14,"08.04.22 06:31:56"
15,"08.04.22 06:32:56"
11,"08.04.22 06:33:56"
11,"08.04.22 06:34:56"
20,"08.04.22 06:35:56"
13,"08.04.22 06:36:56"
10,"08.04.22 06:37:56"
10,"08.04.22 06:38:56"
10,"08.04.22 06:39:56"
20,"08.04.22 06:40:56"
13,"08.04.22 06:41:56"
12,"08.04.22 06:42:56"
11,"08.04.22 06:43:56"
18,"08.04.22 06:44:56"
15,"08.04.22 06:45:56"
14,"08.04.22 06:46:56"
11,"08.04.22 06:47:56"
10,"08.04.22 06:48:56"
9,"08.04.22 06:49:56"
12,"08.04.22 06:50:56"
19,"08.04.22 06:51:56"
11,"08.04.22 06:52:56"
10,"08.04.22 06:53:56"
14,"08.04.22 06:54:56"
10,"08.04.22 06:55:56"
6,"08.04.22 06:56:56"
10,"08.04.22 06:57:56"
12,"08.04.22 06:58:56"
10,"08.04.22 06:59:56"
11,"08.04.22 07:00:56"
14,"08.04.22 07:01:56"
11,"08.04.22 07:02:56"
10,"08.04.22 07:03:56"
8,"08.04.22 07:04:56"
17,"08.04.22 07:05:56"
17,"08.04.22 07:06:56"
11,"08.04.22 07:07:56"
12,"08.04.22 07:08:56"
19,"08.04.22 07:09:56"
13,"08.04.22 07:10:56"
12,"08.04.22 07:11:56"
14,"08.04.22 07:12:56"
18,"08.04.22 07:13:56"
9,"08.04.22 07:14:56"
10,"08.04.22 07:15:56"
11,"08.04.22 07:16:56"
14,"08.04.22 07:17:56"
19,"08.04.22 07:18:56"
14,"08.04.22 07:19:56"
11,"08.04.22 07:20:56"
13,"08.04.22 07:21:56"
15,"08.04.22 07:22:56"
13,"08.04.22 07:23:56"
13,"08.04.22 07:24:56"
12,"08.04.22 07:25:56"
13,"08.04.22 07:26:56"
18,"08.04.22 07:27:56"
17,"08.04.22 07:28:56"
13,"08.04.22 07:29:56"
14,"08.04.22 07:30:56"
10,"08.04.22 07:31:56"
19,"08.04.22 07:32:56"
9,"08.04.22 07:33:56"
12,"08.04.22 07:34:56"
10,"08.04.22 07:35:56"
9,"08.04.22 07:36:56"
15,"08.04.22 07:37:56"
20,"08.04.22 07:38:56"
9,"08.04.22 07:39:56"
10,"08.04.22 07:40:56"
13,"08.04.22 07:41:56"
16,"08.04.22 07:42:56"
12,"08.04.22 07:43:56"
14,"08.04.22 07:44:56"
14,"08.04.22 07:45:56"
22,"08.04.22 07:46:56"
11,"08.04.22 07:47:56"
12,"08.04.22 07:48:56"
14,"08.04.22 07:49:56"
15,"08.04.22 07:50:56"
15,"08.04.22 07:51:56"
7,"08.04.22 07:52:56"
13,"08.04.22 07:53:56"
9,"08.04.22 07:54:56"
14,"08.04.22 07:55:56"
20,"08.04.22 07:56:56"
12,"08.04.22 07:57:56"
11,"08.04.22 07:58:56"
10,"08.04.22 07:59:56"
19,"08.04.22 08:00:56"
10,"08.04.22 08:01:56"
23,"08.04.22 08:02:56"
14,"08.04.22 08:03:56"
14,"08.04.22 08:04:56"
11,"08.04.22 08:05:56"
19,"08.04.22 08:06:56"
15,"08.04.22 08:07:56"
14,"08.04.22 08:08:56"
10,"08.04.22 08:09:56"
18,"08.04.22 08:10:56"
12,"08.04.22 08:11:56"
15,"08.04.22 08:12:56"
17,"08.04.22 08:13:56"
13,"08.04.22 08:14:56"
9,"08.04.22 08:15:56"
12,"08.04.22 08:16:56"
19,"08.04.22 08:17:56"
19,"08.04.22 08:18:56"
12,"08.04.22 08:19:56"
18,"08.04.22 08:20:56"
13,"08.04.22 08:21:56"
12,"08.04.22 08:22:56"
15,"08.04.22 08:23:56"
12,"08.04.22 08:24:56"
19,"08.04.22 08:25:56"
19,"08.04.22 08:26:56"
8,"08.04.22 08:27:56"
10,"08.04.22 08:28:56"
18,"08.04.22 08:29:56"
10,"08.04.22 08:30:56"
11,"08.04.22 08:31:56"
23,"08.04.22 08:32:56"
11,"08.04.22 08:33:56"
10,"08.04.22 08:34:56"
16,"08.04.22 08:35:56"
9,"08.04.22 08:36:56"
14,"08.04.22 08:37:56"
8,"08.04.22 08:38:56"
16,"08.04.22 08:39:56"
10,"08.04.22 08:40:56"
15,"08.04.22 08:41:56"
12,"08.04.22 08:42:56"
13,"08.04.22 08:43:56"
12,"08.04.22 08:44:56"
11,"08.04.22 08:45:56"
13,"08.04.22 08:46:56"
13,"08.04.22 08:47:56"
11,"08.04.22 08:48:56"
10,"08.04.22 08:49:56"
17,"08.04.22 08:50:56"
11,"08.04.22 08:51:56"
8,"08.04.22 08:52:56"
11,"08.04.22 08:53:56"
13,"08.04.22 08:54:56"
8,"08.04.22 08:55:56"
13,"08.04.22 08:56:56"
10,"08.04.22 08:57:56"
10,"08.04.22 08:58:56"
15,"08.04.22 08:59:56"
15,"08.04.22 09:00:56"
11,"08.04.22 09:01:56"
17,"08.04.22 09:02:56"
9,"08.04.22 09:03:56"
16,"08.04.22 09:04:56"
20,"08.04.22 09:05:56"
13,"08.04.22 09:06:56"
10,"08.04.22 09:07:56"
18,"08.04.22 09:08:56"
10,"08.04.22 09:09:56"
17,"08.04.22 09:10:56"
13,"08.04.22 09:11:56"
11,"08.04.22 09:12:56"
19,"08.04.22 09:13:56"
10,"08.04.22 09:14:56"
10,"08.04.22 09:15:56"
18,"08.04.22 09:16:56"
11,"08.04.22 09:17:56"
9,"08.04.22 09:18:56"
15,"08.04.22 09:19:56"
13,"08.04.22 09:20:56"
17,"08.04.22 09:21:56"
11,"08.04.22 09:22:56"
16,"08.04.22 09:23:56"
10,"08.04.22 09:24:56"
11,"08.04.22 09:25:56"
13,"08.04.22 09:26:56"
9,"08.04.22 09:27:56"
16,"08.04.22 09:28:56"
16,"08.04.22 09:29:56"
11,"08.04.22 09:30:56"
12,"08.04.22 09:31:56"
18,"08.04.22 09:32:56"
11,"08.04.22 09:33:56"
20,"08.04.22 09:34:56"
13,"08.04.22 09:35:56"
7,"08.04.22 09:36:56"
13,"08.04.22 09:37:56"
11,"08.04.22 09:38:56"
10,"08.04.22 09:39:56"
12,"08.04.22 09:40:56"
12,"08.04.22 09:41:56"
18,"08.04.22 09:42:56"
11,"08.04.22 09:43:56"
11,"08.04.22 09:44:56"
19,"08.04.22 09:45:56"
10,"08.04.22 09:46:56"
11,"08.04.22 09:47:56"
16,"08.04.22 09:48:56"
22,"08.04.22 09:49:56"
15,"08.04.22 09:50:56"
12,"08.04.22 09:51:56"
12,"08.04.22 09:52:56"
11,"08.04.22 09:53:56"
10,"08.04.22 09:54:56"
15,"08.04.22 09:55:56"
10,"08.04.22 09:56:56"
13,"08.04.22 09:57:56"
11,"08.04.22 09:58:56"
18,"08.04.22 09:59:56"
17,"08.04.22 10:00:56"
11,"08.04.22 10:01:56"
10,"08.04.22 10:02:56"
11,"08.04.22 10:03:56"
10,"08.04.22 10:04:56"
7,"08.04.22 10:05:56"
7,"08.04.22 10:06:56"
15,"08.04.22 10:07:56"
10,"08.04.22 10:08:56"
13,"08.04.22 10:09:56"
19,"08.04.22 10:10:56"
10,"08.04.22 10:11:56"
15,"08.04.22 10:12:56"
12,"08.04.22 10:13:56"
15,"08.04.22 10:14:56"
11,"08.04.22 10:15:56"
11,"08.04.22 10:16:56"
9,"08.04.22 10:17:56"
18,"08.04.22 10:18:56"
9,"08.04.22 10:19:56"
14,"08.04.22 10:20:56"
11,"08.04.22 10:21:56"
19,"08.04.22 10:22:56"
10,"08.04.22 10:23:56"
12,"08.04.22 10:24:56"
10,"08.04.22 10:25:56"
17,"08.04.22 10:26:56"
12,"08.04.22 10:27:56"
16,"08.04.22 10:28:56"
10,"08.04.22 10:29:56"
13,"08.04.22 10:30:56"
12,"08.04.22 10:31:56"
15,"08.04.22 10:32:56"
17,"08.04.22 10:33:56"
15,"08.04.22 10:34:56"
8,"08.04.22 10:35:56"
14,"08.04.22 10:36:56"
10,"08.04.22 10:37:56"
6,"08.04.22 10:38:56"
8,"08.04.22 10:39:56"
13,"08.04.22 10:40:56"
11,"08.04.22 10:41:56"
9,"08.04.22 10:42:56"
11,"08.04.22 10:43:56"
17,"08.04.22 10:44:56"
10,"08.04.22 10:45:56"
13,"08.04.22 10:46:56"
13,"08.04.22 10:47:56"
15,"08.04.22 10:48:56"
15,"08.04.22 10:49:56"
14,"08.04.22 10:50:56"
19,"08.04.22 10:51:56"
17,"08.04.22 10:52:56"
18,"08.04.22 10:53:56"
17,"08.04.22 10:54:56"
12,"08.04.22 10:55:56"
11,"08.04.22 10:56:56"
8,"08.04.22 10:57:56"
15,"08.04.22 10:58:56"
16,"08.04.22 10:59:56"
19,"08.04.22 11:00:56"
16,"08.04.22 11:01:56"
15,"08.04.22 11:02:56"
14,"08.04.22 11:03:56"
11,"08.04.22 11:04:56"
14,"08.04.22 11:05:56"
10,"08.04.22 11:06:56"
9,"08.04.22 11:07:56"
16,"08.04.22 11:08:56"
13,"08.04.22 11:09:56"
16,"08.04.22 11:10:56"
13,"08.04.22 11:11:56"
16,"08.04.22 11:12:56"
16,"08.04.22 11:13:56"
12,"08.04.22 11:14:56"
16,"08.04.22 11:15:56"
14,"08.04.22 11:16:56"
14,"08.04.22 11:17:56"
8,"08.04.22 11:18:56"
15,"08.04.22 11:19:56"
16,"08.04.22 11:20:56"
11,"08.04.22 11:21:56"
18,"08.04.22 11:22:56"
14,"08.04.22 11:23:56"
18,"08.04.22 11:24:56"
15,"08.04.22 11:25:56"
10,"08.04.22 11:26:56"
14,"08.04.22 11:27:56"
11,"08.04.22 11:28:56"
11,"08.04.22 11:29:56"
22,"08.04.22 11:30:56"
15,"08.04.22 11:31:56"
11,"08.04.22 11:32:56"
16,"08.04.22 11:33:56"
17,"08.04.22 11:34:56"
15,"08.04.22 11:35:56"
19,"08.04.22 11:36:56"
14,"08.04.22 11:37:56"
14,"08.04.22 11:38:56"
18,"08.04.22 11:39:56"
12,"08.04.22 11:40:56"
17,"08.04.22 11:41:56"
13,"08.04.22 11:42:56"
11,"08.04.22 11:43:56"
11,"08.04.22 11:44:56"
9,"08.04.22 11:45:56"
12,"08.04.22 11:46:56"
14,"08.04.22 11:47:56"
12,"08.04.22 11:48:56"
20,"08.04.22 11:49:56"
10,"08.04.22 11:50:56"
11,"08.04.22 11:51:56"
19,"08.04.22 11:52:56"
12,"08.04.22 11:53:56"
12,"08.04.22 11:54:56"
11,"08.04.22 11:55:56"
15,"08.04.22 11:56:56"
12,"08.04.22 11:57:56"
17,"08.04.22 11:58:56"
9,"08.04.22 11:59:56"
14,"08.04.22 12:00:56"
11,"08.04.22 12:01:56"
14,"08.04.22 12:02:56"
16,"08.04.22 12:03:56"
10,"08.04.22 12:04:56"
20,"08.04.22 12:05:56"
13,"08.04.22 12:06:56"
16,"08.04.22 12:07:56"
13,"08.04.22 12:08:56"
11,"08.04.22 12:09:56"
17,"08.04.22 12:10:56"
12,"08.04.22 12:11:56"
14,"08.04.22 12:12:56"
11,"08.04.22 12:13:56"
8,"08.04.22 12:14:56"
16,"08.04.22 12:15:56"
9,"08.04.22 12:16:56"
13,"08.04.22 12:17:56"
17,"08.04.22 12:18:56"
11,"08.04.22 12:19:56"
18,"08.04.22 12:20:56"
18,"08.04.22 12:21:56"
10,"08.04.22 12:22:56"
8,"08.04.22 12:23:56"
10,"08.04.22 12:24:56"
10,"08.04.22 12:25:56"
3,"08.04.22 12:26:56"
15,"08.04.22 12:27:56"
18,"08.04.22 12:28:56"
10,"08.04.22 12:29:56"
17,"08.04.22 12:30:56"
11,"08.04.22 12:31:56"
13,"08.04.22 12:32:56"
13,"08.04.22 12:33:56"
13,"08.04.22 12:34:56"
11,"08.04.22 12:35:56"
7,"08.04.22 12:36:56"
16,"08.04.22 12:37:56"
11,"08.04.22 12:38:56"
17,"08.04.22 12:39:56"
13,"08.04.22 12:40:56"
10,"08.04.22 12:41:56"
13,"08.04.22 12:42:56"
11,"08.04.22 12:43:56"
13,"08.04.22 12:44:56"
12,"08.04.22 12:45:56"
17,"08.04.22 12:46:56"
19,"08.04.22 12:47:56"
16,"08.04.22 12:48:56"
19,"08.04.22 12:49:56"
15,"08.04.22 12:50:56"
11,"08.04.22 12:51:56"
10,"08.04.22 12:52:56"
8,"08.04.22 12:53:56"
10,"08.04.22 12:54:56"
11,"08.04.22 12:55:56"
16,"08.04.22 12:56:56"
15,"08.04.22 12:57:56"
7,"08.04.22 12:58:56"
10,"08.04.22 12:59:56"
10,"08.04.22 13:00:56"
10,"08.04.22 13:01:56"
12,"08.04.22 13:02:56"
14,"08.04.22 13:03:56"
16,"08.04.22 13:04:56"
14,"08.04.22 13:05:56"
19,"08.04.22 13:06:56"
7,"08.04.22 13:07:56"
15,"08.04.22 13:08:56"
16,"08.04.22 13:09:56"
12,"08.04.22 13:10:56"
17,"08.04.22 13:11:56"
16,"08.04.22 13:12:56"
18,"08.04.22 13:13:56"
14,"08.04.22 13:14:56"
13,"08.04.22 13:15:56"
15,"08.04.22 13:16:56"
12,"08.04.22 13:17:56"
6,"08.04.22 13:18:56"
11,"08.04.22 13:19:56"
9,"08.04.22 13:20:56"
12,"08.04.22 13:21:56"
10,"08.04.22 13:22:56"
7,"08.04.22 13:23:56"
16,"08.04.22 13:24:56"
10,"08.04.22 13:25:56"
17,"08.04.22 13:26:56"
14,"08.04.22 13:27:56"
14,"08.04.22 13:28:56"
12,"08.04.22 13:29:56"
11,"08.04.22 13:30:56"
16,"08.04.22 13:31:56"
10,"08.04.22 13:32:56"
21,"08.04.22 13:33:56"
15,"08.04.22 13:34:56"
13,"08.04.22 13:35:56"
12,"08.04.22 13:36:56"
19,"08.04.22 13:37:56"
10,"08.04.22 13:38:56"
18,"08.04.22 13:39:56"
11,"08.04.22 13:40:56"
13,"08.04.22 13:41:56"
12,"08.04.22 13:42:56"
15,"08.04.22 13:43:56"
11,"08.04.22 13:44:56"
13,"08.04.22 13:45:56"
19,"08.04.22 13:46:56"
13,"08.04.22 13:47:56"
10,"08.04.22 13:48:56"
11,"08.04.22 13:49:56"
15,"08.04.22 13:50:56"
13,"08.04.22 13:51:56"
15,"08.04.22 13:52:56"
7,"08.04.22 13:53:56"
19,"08.04.22 13:54:56"
10,"08.04.22 13:55:56"
10,"08.04.22 13:56:56"
16,"08.04.22 13:57:56"
6,"08.04.22 13:58:56"
5,"08.04.22 13:59:56"
12,"08.04.22 14:00:56"
15,"08.04.22 14:01:56"
16,"08.04.22 14:02:56"
13,"08.04.22 14:03:56"
17,"08.04.22 14:04:56"
10,"08.04.22 14:05:56"
15,"08.04.22 14:06:56"
16,"08.04.22 14:07:56"
10,"08.04.22 14:08:56"
13,"08.04.22 14:09:56"
12,"08.04.22 14:10:56"
13,"08.04.22 14:11:56"
7,"08.04.22 14:12:56"
13,"08.04.22 14:13:56"
10,"08.04.22 14:14:56"
10,"08.04.22 14:15:56"
12,"08.04.22 14:16:56"
22,"08.04.22 14:17:56"
9,"08.04.22 14:18:56"
13,"08.04.22 14:19:56"
12,"08.04.22 14:20:56"
23,"08.04.22 14:21:56"
18,"08.04.22 14:22:56"
17,"08.04.22 14:23:56"
12,"08.04.22 14:24:56"
12,"08.04.22 14:25:56"
15,"08.04.22 14:26:56"
14,"08.04.22 14:27:56"
17,"08.04.22 14:28:56"
13,"08.04.22 14:29:56"
15,"08.04.22 14:30:56"
15,"08.04.22 14:31:56"
10,"08.04.22 14:32:56"
14,"08.04.22 14:33:56"
22,"08.04.22 14:34:56"
15,"08.04.22 14:35:56"
13,"08.04.22 14:36:56"
13,"08.04.22 14:37:56"
22,"08.04.22 14:38:56"
18,"08.04.22 14:39:56"
14,"08.04.22 14:40:56"
17,"08.04.22 14:41:56"
16,"08.04.22 14:42:56"
14,"08.04.22 14:43:56"
20,"08.04.22 14:44:56"
17,"08.04.22 14:45:56"
15,"08.04.22 14:46:56"
14,"08.04.22 14:47:56"
13,"08.04.22 14:48:56"
16,"08.04.22 14:49:56"
15,"08.04.22 14:50:56"
10,"08.04.22 14:51:56"
17,"08.04.22 14:52:56"
15,"08.04.22 14:53:56"
10,"08.04.22 14:54:56"
16,"08.04.22 14:55:56"
13,"08.04.22 14:56:56"
14,"08.04.22 14:57:56"
13,"08.04.22 14:58:56"
18,"08.04.22 14:59:56"
10,"08.04.22 15:00:56"
22,"08.04.22 15:01:56"
18,"08.04.22 15:02:56"
14,"08.04.22 15:03:56"
16,"08.04.22 15:04:56"
13,"08.04.22 15:05:56"
6,"08.04.22 15:06:56"
14,"08.04.22 15:07:56"
18,"08.04.22 15:08:56"
16,"08.04.22 15:09:56"
10,"08.04.22 15:10:56"
10,"08.04.22 15:11:56"
16,"08.04.22 15:12:56"
13,"08.04.22 15:13:56"
16,"08.04.22 15:14:56"
19,"08.04.22 15:15:56"
12,"08.04.22 15:16:56"
13,"08.04.22 15:17:56"
15,"08.04.22 15:18:56"
8,"08.04.22 15:19:56"
10,"08.04.22 15:20:56"
8,"08.04.22 15:21:56"
10,"08.04.22 15:22:56"
8,"08.04.22 15:23:56"
11,"08.04.22 15:24:56"
11,"08.04.22 15:25:56"
10,"08.04.22 15:26:56"
11,"08.04.22 15:27:56"
18,"08.04.22 15:28:56"
16,"08.04.22 15:29:56"
20,"08.04.22 15:30:56"
11,"08.04.22 15:31:56"
17,"08.04.22 15:32:56"
9,"08.04.22 15:33:56"
15,"08.04.22 15:34:56"
15,"08.04.22 15:35:56"
17,"08.04.22 15:36:56"
6,"08.04.22 15:37:56"
15,"08.04.22 15:38:56"
10,"08.04.22 15:39:56"
13,"08.04.22 15:40:56"
10,"08.04.22 15:41:56"
10,"08.04.22 15:42:56"
10,"08.04.22 15:43:56"
9,"08.04.22 15:44:56"
12,"08.04.22 15:45:56"
7,"08.04.22 15:46:56"
12,"08.04.22 15:47:56"
12,"08.04.22 15:48:56"
11,"08.04.22 15:49:56"
10,"08.04.22 15:50:56"
19,"08.04.22 15:51:56"
11,"08.04.22 15:52:56"
8,"08.04.22 15:53:56"
12,"08.04.22 15:54:56"
7,"08.04.22 15:55:56"
9,"08.04.22 15:56:56"
25,"08.04.22 15:57:56"
10,"08.04.22 15:58:56"
21,"08.04.22 15:59:56"
17,"08.04.22 16:00:56"
13,"08.04.22 16:01:56"
13,"08.04.22 16:02:56"
17,"08.04.22 16:03:56"
23,"08.04.22 16:04:56"
14,"08.04.22 16:05:56"
12,"08.04.22 16:06:56"
9,"08.04.22 16:07:56"
20,"08.04.22 16:08:56"
12,"08.04.22 16:09:56"
12,"08.04.22 16:10:56"
9,"08.04.22 16:11:56"
13,"08.04.22 16:12:56"
18,"08.04.22 16:13:56"
10,"08.04.22 16:14:56"
10,"08.04.22 16:15:56"
13,"08.04.22 16:16:56"
10,"08.04.22 16:17:56"
14,"08.04.22 16:18:56"
15,"08.04.22 16:19:56"
13,"08.04.22 16:20:56"
10,"08.04.22 16:21:56"
14,"08.04.22 16:22:56"
17,"08.04.22 16:23:56"
7,"08.04.22 16:24:56"
15,"08.04.22 16:25:56"
15,"08.04.22 16:26:56"
17,"08.04.22 16:27:56"
17,"08.04.22 16:28:56"
15,"08.04.22 16:29:56"
20,"08.04.22 16:30:56"
13,"08.04.22 16:31:56"
12,"08.04.22 16:32:56"
22,"08.04.22 16:33:56"
13,"08.04.22 16:34:56"
14,"08.04.22 16:35:56"
9,"08.04.22 16:36:56"
17,"08.04.22 16:37:56"
10,"08.04.22 16:38:56"
18,"08.04.22 16:39:56"
9,"08.04.22 16:40:56"
22,"08.04.22 16:41:56"
17,"08.04.22 16:42:56"
14,"08.04.22 16:43:56"
19,"08.04.22 16:44:56"
20,"08.04.22 16:45:56"
12,"08.04.22 16:46:56"
13,"08.04.22 16:47:56"
15,"08.04.22 16:48:56"
12,"08.04.22 16:49:56"
9,"08.04.22 16:50:56"
15,"08.04.22 16:51:56"
17,"08.04.22 16:52:56"
11,"08.04.22 16:53:56"
13,"08.04.22 16:54:56"
16,"08.04.22 16:55:56"
12,"08.04.22 16:56:56"
14,"08.04.22 16:57:56"
14,"08.04.22 16:58:56"
15,"08.04.22 16:59:56"
15,"08.04.22 17:00:56"
15,"08.04.22 17:01:56"
10,"08.04.22 17:02:56"
18,"08.04.22 17:03:56"
24,"08.04.22 17:04:56"
13,"08.04.22 17:05:56"
14,"08.04.22 17:06:56"
12,"08.04.22 17:07:56"
14,"08.04.22 17:08:56"
10,"08.04.22 17:09:56"
10,"08.04.22 17:10:56"
16,"08.04.22 17:11:56"
15,"08.04.22 17:12:56"
11,"08.04.22 17:13:56"
22,"08.04.22 17:14:56"
16,"08.04.22 17:15:56"
